path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_Ki,ligand_leaked
"['O=C(O)c1cc2c([nH]1)CCC2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)cc1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)cc2C(c2cc3c([nH]2)CCC3)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2CNCCC2CN1'), 'Fc1ccc2c(c1)C(c1cc3c([nH]1)CCC3)=NC(CN1CCC3CNCCC3C1)C2']",Fc1ccc2c(c1)C(c1cc3c([nH]1)CCC3)=NC(CN1CCC3CNCCC3C1)C2,9.786876678466797,10.800000190734863,0.821184515953064,1.0,2,2,103,0.1978021978021978,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2ccc3c(c2C([C@H]2Cc4c(F)cccc42)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CN[C@@H]2CCCC[C@H]2N1'), 'O=C1CN(C[C@H]2Cc3ccc4c(c3C([C@H]3Cc5c(F)cccc53)=N2)CCC4)[C@@H]2CCCC[C@H]2N1']",O=C1CN(C[C@H]2Cc3ccc4c(c3C([C@H]3Cc5c(F)cccc53)=N2)CCC4)[C@@H]2CCCC[C@H]2N1,9.786823272705078,11.5,0.7540109753608704,0.9605283141136168,2,2,17,0.19540229885057472,O=C1Cc2ccccc2N1C1CCN(C2CCCc3ccccc32)CC1,21.2,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1cc(F)ccc1F)C(=O)O'), 'O=C(O)C1Cc2c(F)ccc(F)c2C([C@H]2Cc3c(F)cccc32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1N[C@@H]2CNC1C2'), 'Fc1cccc2c1C[C@@H]2C1=NC(CN2C[C@@H]3CC2CN3)Cc2c(F)ccc(F)c21', ('[#6&!$(C=[O,N]):21]-[Nh:5]-[#6&!$(C=[O,N]):20].[#6&!$(C=[O,N]):11]-[Nh:6]-[#6&!$(C=[O,N]):10] >> [#6&!$(C=[O,N]):21]-[N:5](-[#6&!$(C=[O,N]):20])-[C](=O)-[N:6](-[#6&!$(C=[O,N]):11])-[#6&!$(C=[O,N]):10]', 'C1CNCC2(C1)CCN2'), 'O=C(N1CC2C[C@H]1CN2CC1Cc2c(F)ccc(F)c2C([C@H]2Cc3c(F)cccc32)=N1)N1CCC12CCCNC2']",O=C(N1CC2C[C@H]1CN2CC1Cc2c(F)ccc(F)c2C([C@H]2Cc3c(F)cccc32)=N1)N1CCC12CCCNC2,9.78571319580078,12.300000190734863,0.6329577565193176,1.0,3,3,152,0.18627450980392157,C[C@H]1C2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,0.31,False
"['O=C(O)c1ccc2c(c1)CCC=C2', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C(c2ccc4c(c2)CCC=C4)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CO[C@@H]2CCNC[C@@H]2N1'), 'O=C1CO[C@@H]2CCN(C[C@H]3Cc4cc5c(cc4C(c4ccc6c(c4)CCC=C6)=N3)CCC5)C[C@@H]2N1']",O=C1CO[C@@H]2CCN(C[C@H]3Cc4cc5c(cc4C(c4ccc6c(c4)CCC=C6)=N3)CCC5)C[C@@H]2N1,9.785162925720217,11.600000381469728,0.7520692944526672,0.9461550116539,2,2,88,0.17647058823529413,CN(C(=O)c1cc2ccccc2o1)[C@H](CN1CC[C@H](O)C1)c1ccccc1,5000.0,False
"['O=C(O)[C@H]1NCCc2ccccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@@H](Cc1cccc2c1CCCC2)C(=O)O'), 'O=C(O)[C@@H]1Cc2c(ccc3c2CCCC3)C([C@H]2NCCc3ccccc32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'c1ccc2c(c1)CCN[C@@H]2C1=N[C@H](CN2CCCC3(CCN3)C2)Cc2c1ccc1c2CCCC1']",c1ccc2c(c1)CCN[C@@H]2C1=N[C@H](CN2CCCC3(CCN3)C2)Cc2c1ccc1c2CCCC1,9.78452491760254,11.399999618530272,0.7366646528244019,1.0,2,2,27,0.21495327102803738,Oc1ccc2c3c1O[C@H]1c4c(c5c(n4Cc4ccccc4)CCCC5)C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,5.39,False
"['O=C(O)[C@@H]1Cc2ccc(F)cc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc31)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc31)=NC(CN1CCN[C@H]3CC[C@H]31)C2']",Cc1cccc2c1C([C@@H]1Cc3ccc(F)cc31)=NC(CN1CCN[C@H]3CC[C@H]31)C2,9.783973693847656,10.5,0.8682642579078674,1.0,2,2,21,0.2441860465116279,C[C@H]1C2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,0.31,False
"['O=C(O)[C@H]1[C@@H]2Cc3c(F)cccc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(C[C@@H](N)CC(=O)O)c1'), 'Cc1cccc2c1C([C@H]1[C@@H]3Cc4c(F)cccc4[C@@H]31)=N[C@@H](CC(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'NC(=O)N1CC2CNCC2C1'), 'Cc1cccc2c1C([C@H]1[C@@H]3Cc4c(F)cccc4[C@@H]31)=N[C@@H](CCN1CC3CN(C(N)=O)CC3C1)C2']",Cc1cccc2c1C([C@H]1[C@@H]3Cc4c(F)cccc4[C@@H]31)=N[C@@H](CCN1CC3CN(C(N)=O)CC3C1)C2,9.783774375915527,11.399999618530272,0.7365517020225525,1.0,2,2,72,0.23655913978494625,Cc1ccccc1C1CCN(CCC(=O)N2c3ccccc3C[C@H]2C(=O)N(C)C)CC1,67.2,False
"['O=C(O)[C@@H]1[C@H]2Cc3cc(F)ccc3[C@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccccc1)C(=O)O'), 'O=C(O)[C@H]1Cc2ccccc2C([C@@H]2[C@H]3Cc4cc(F)ccc4[C@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'NC(=O)N1CC2CNCC2C1'), 'NC(=O)N1CC2CN(C[C@H]3Cc4ccccc4C([C@@H]4[C@H]5Cc6cc(F)ccc6[C@H]54)=N3)CC2C1']",NC(=O)N1CC2CN(C[C@H]3Cc4ccccc4C([C@@H]4[C@H]5Cc6cc(F)ccc6[C@H]54)=N3)CC2C1,9.783565521240234,11.0,0.791059136390686,1.0,2,2,3,0.21839080459770116,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2ccc(F)c(F)c2C([C@H]2Cc3c(F)cccc32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@]2(C1)CCNC2'), 'Fc1ccc2c(c1F)C([C@H]1Cc3c(F)cccc31)=NC(CN1CCC[C@]13CCNC3)C2']",Fc1ccc2c(c1F)C([C@H]1Cc3c(F)cccc31)=NC(CN1CCC[C@]13CCNC3)C2,9.783278465270996,10.899999618530272,0.8055932521820068,1.0,2,2,119,0.1836734693877551,O=C1NCN(c2cccc(C(F)(F)F)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2,7.943,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'NC(Cc1ccc(F)c(F)c1)C(=O)O'), 'O=C(O)C1Cc2cc(F)c(F)cc2C([C@H]2Cc3c(F)cccc32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CC2(C1)CNCCN2'), 'Fc1cc2c(cc1F)C([C@H]1Cc3c(F)cccc31)=NC(CN1CCNC3(CCC3)C1)C2']",Fc1cc2c(cc1F)C([C@H]1Cc3c(F)cccc31)=NC(CN1CCNC3(CCC3)C1)C2,9.783278465270996,10.899999618530272,0.8055932521820068,1.0,2,2,48,0.1875,O=C1NCN(c2cccc(C(F)(F)F)c2)C12CCN(C1Cc3cccc4cccc1c34)CC2,7.943,False
"['O=C(O)[C@H]1Cc2c(F)cccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1cccc2c1C([C@H]1Cc3c(F)cccc31)=NC(C(=O)O)C2', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCC2CCNCC12'), 'Cc1cccc2c1C([C@H]1Cc3c(F)cccc31)=NC(CN1CCC3CCC(=O)C3C1)C2', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'C1CN[C@@H]2CC[C@@H]2N1'), 'Cc1cccc2c1C([C@H]1Cc3c(F)cccc31)=NC(CN1CCC3CCC(N4CCN[C@@H]5CC[C@@H]54)C3C1)C2']",Cc1cccc2c1C([C@H]1Cc3c(F)cccc31)=NC(CN1CCC3CCC(N4CCN[C@@H]5CC[C@@H]54)C3C1)C2,9.783225059509276,12.199999809265137,0.6430495977401733,1.0,3,3,86,0.20588235294117646,Cc1ccccc1C1CCN(CCC(=O)N2c3ccccc3C[C@H]2C(=O)N(C)C)CC1,67.2,False
"['O=C(O)[C@@H]1CC2(CCCCC2)CN1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C([C@@H]2CC4(CCCCC4)CN2)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'c1c2c(cc3c1C[C@H](CN1CCCC4(CCN4)C1)N=C3[C@@H]1CC3(CCCCC3)CN1)CCC2']",c1c2c(cc3c1C[C@H](CN1CCCC4(CCN4)C1)N=C3[C@@H]1CC3(CCCCC3)CN1)CCC2,9.783183097839355,11.399999618530272,0.7364626526832581,1.0,2,2,104,0.16853932584269662,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.23,False
"['O=C(O)[C@H]1CC2(CCCCC2)CN1', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C([C@H]2CC4(CCCCC4)CN2)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CN[C@]2(C1)CCNC2'), 'c1c2c(cc3c1C[C@H](CN1CC[C@]4(CCCN4)C1)N=C3[C@H]1CC3(CCCCC3)CN1)CCC2']",c1c2c(cc3c1C[C@H](CN1CC[C@]4(CCCN4)C1)N=C3[C@H]1CC3(CCCCC3)CN1)CCC2,9.783183097839355,11.399999618530272,0.7364626526832581,1.0,2,2,48,0.17346938775510204,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['C[C@@]1(C(=O)O)Cc2cc(F)ccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'C[C@@]1(C2=N[C@@H](C(=O)O)Cc3ccc4c(c32)CCC4)Cc2cc(F)ccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNCC2(C1)CCN2'), 'C[C@@]1(C2=N[C@@H](CN3CCCC4(CCN4)C3)Cc3ccc4c(c32)CCC4)Cc2cc(F)ccc21']",C[C@@]1(C2=N[C@@H](CN3CCCC4(CCN4)C3)Cc3ccc4c(c32)CCC4)Cc2cc(F)ccc21,9.78274154663086,11.199999809265137,0.762930691242218,1.0,2,2,81,0.25,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@H]1[C@@H]2Cc3cc(F)ccc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccccc1)C(=O)O'), 'O=C(O)[C@H]1Cc2ccccc2C([C@H]2[C@@H]3Cc4cc(F)ccc4[C@@H]32)=N1', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1CNC2CCC2N1'), 'Fc1ccc2c(c1)C[C@H]1[C@H](C3=N[C@@H](CN4CCNC5CCC54)Cc4ccccc43)[C@@H]21']",Fc1ccc2c(c1)C[C@H]1[C@H](C3=N[C@@H](CN4CCNC5CCC54)Cc4ccccc43)[C@@H]21,9.782483100891112,10.600000381469728,0.8516995310783386,1.0,2,2,3,0.20588235294117646,C[C@H]1C2Cc3ccc(C(=O)NCCc4cccc5ccccc45)cc3[C@@]1(C)CCN2CC1CC1,4.2,False
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(Cl)cc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@H]1[C@@H]2Cc3ccc(Cl)cc3[C@@H]21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1C[C@H]2NCCN[C@@H]2C1'), 'Cc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)N=C2[C@H]1[C@@H]2Cc3ccc(Cl)cc3[C@@H]21', ('[c:1]-[Cl] >> [c:1]-[Nh2]', None), 'Cc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)N=C2[C@H]1[C@@H]2Cc3ccc(N)cc3[C@@H]21']",Cc1ccc2c(c1)CC(CN1CCN[C@@H]3CCC[C@H]31)N=C2[C@H]1[C@@H]2Cc3ccc(N)cc3[C@@H]21,9.78064250946045,11.399999618530272,0.7360802292823792,1.0,3,2,2,0.2247191011235955,C[C@H]1C2Cc3ccc(C(N)=O)cc3[C@@]1(C)CCN2CC1CC1,0.31,False
"['C[C@@]1(C(=O)O)Cc2cc(F)ccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)OCC2)C(=O)O'), 'C[C@@]1(C2=N[C@@H](C(=O)O)Cc3cc4c(cc32)CCO4)Cc2cc(F)ccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CN[C@@H]2CC[C@H]2N1'), 'C[C@@]1(C2=N[C@@H](CN3CC(=O)N[C@@H]4CC[C@H]43)Cc3cc4c(cc32)CCO4)Cc2cc(F)ccc21']",C[C@@]1(C2=N[C@@H](CN3CC(=O)N[C@@H]4CC[C@H]43)Cc3cc4c(cc32)CCO4)Cc2cc(F)ccc21,9.78057098388672,11.0,0.7905749082565308,1.0,2,2,133,0.23404255319148937,CC(C)C1CCC(N2CCC3(CC2)C(=O)NCc2cc(F)ccc23)CC1,6755.0,False
"['O=C(O)[C@@H]1NCCc2ccccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1NCCc2ccccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CCC12CCNC2'), 'Cc1ccc2c(c1)CC(CN1CCC3(CCC3=O)C1)N=C2[C@@H]1NCCc2ccccc21']",Cc1ccc2c(c1)CC(CN1CCC3(CCC3=O)C1)N=C2[C@@H]1NCCc2ccccc21,9.780136108398438,10.699999809265137,0.8354533910751343,1.0,2,2,153,0.23157894736842105,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)[C@@H]1NCCc2ccccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'Cc1ccc2c(c1)CC(C(=O)O)N=C2[C@@H]1NCCc2ccccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)N=C2[C@@H]1NCCc2ccccc21']",Cc1ccc2c(c1)CC(CN1CC[C@]3(CCC(=O)N3)C1)N=C2[C@@H]1NCCc2ccccc21,9.77963161468506,11.0,0.7904232144355774,1.0,2,2,153,0.23958333333333334,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['CC1=C(C(=O)O)Cc2ccccc21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'Cc1cccc(CC(N)C(=O)O)c1'), 'CC1=C(C2=NC(C(=O)O)Cc3cc(C)ccc32)Cc2ccccc21', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C1CC[C@]2(CCNC2)N1'), 'CC1=C(C2=NC(CN3CC[C@]4(CCC(=O)N4)C3)Cc3cc(C)ccc32)Cc2ccccc21']",CC1=C(C2=NC(CN3CC[C@]4(CCC(=O)N4)C3)Cc3cc(C)ccc32)Cc2ccccc21,9.77955150604248,10.899999618530272,0.804979681968689,1.0,2,2,19,0.24210526315789474,O=C1NC(=O)[C@@]2(CC[C@@]34Cc5ccc(O)cc5[C@@]3(CCN(CC3CC3)C4)C2)N1,472.5,False
"['O=C(O)[C@H]1[C@@H]2Cc3ccc(F)cc3[C@@H]21', ('[#6:15][C:14](=[O])-[Oh].[c:3]1[c:4][c:5][c:6]([C:11][C:12][Nh2:13])[c:7][c:8]1 >> [c:3]1[c:4][c:5]2[c:6]([C:11][C:12][N:13]=[C:14]2-[#6:15])[c:7][c:8]1', 'N[C@H](Cc1ccc2c(c1)CCC2)C(=O)O'), 'O=C(O)[C@H]1Cc2cc3c(cc2C([C@H]2[C@@H]4Cc5ccc(F)cc5[C@@H]42)=N1)CCC3', ('[C:1](=[O])[Oh].[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C1NC[C@H]2COC[C@@H]1C2'), 'Fc1ccc2c(c1)[C@H]1[C@@H](C2)[C@@H]1C1=N[C@@H](CN2C[C@@H]3COC[C@@H](C3)C2)Cc2cc3c(cc21)CCC3']",Fc1ccc2c(c1)[C@H]1[C@@H](C2)[C@@H]1C1=N[C@@H](CN2C[C@@H]3COC[C@@H](C3)C2)Cc2cc3c(cc21)CCC3,9.779510498046877,11.899999618530272,0.6753677725791931,1.0,2,2,67,0.20454545454545456,C[C@]1(c2cccc(NS(C)(=O)=O)c2)[C@@H]2CN(CC3Cc4ccccc4C3)C[C@@H]21,0.3,False
