path,molecule,proxy,target,qed,pka,num_reactions,num_non_unary_reactions,mode,similarity,ligand,ligand_pIC50,ligand_percent_inhibition,ligand_Assay Description (pIC50),ligand_Assay Description (percent_inhibition)
"['O=Cc1cc(F)cc(Br)c1O', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N#Cc1cnc2c(c1)CNCC2'), 'N#Cc1cnc2c(c1)CN(c1cc(F)cc(C=O)c1O)CC2']",N#Cc1cnc2c(c1)CN(c1cc(F)cc(C=O)c1O)CC2,6.211901664733887,6.699999809265137,0.8596062064170837,1.0,1,1,325,0.23529411764705882,N#Cc1ccc2c(c1)CCc1cc(C(N)=O)ccc1N2,,25.0,,Inhibition of recombinant human N-tagged GST-SIRT1 fusion protein using fluorescent ZMAL as substrate at 50 uM after 4 hrs by homogeneous fluorescent deacetylase assay
"['CC(=O)C(=O)N(C)c1ccc(C)cc1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'NC(=O)C1CC(F)(F)CN1'), 'Cc1ccc(N(C)C(=O)C(C)N2CC(F)(F)CC2C(N)=O)cc1']",Cc1ccc(N(C)C(=O)C(C)N2CC(F)(F)CC2C(N)=O)cc1,6.210982322692871,6.5,0.9130486249923706,1.0,1,1,326,0.25757575757575757,Cc1ccc(S(=O)(=O)N2CC(C(N)=O)Oc3ccccc32)cc1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=Cc1cc2cccc(F)c2[nH]1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCc2cc(F)ccc21'), 'Fc1ccc2c(c1)CCC2NCc1cc2cccc(F)c2[nH]1']",Fc1ccc2c(c1)CCC2NCc1cc2cccc(F)c2[nH]1,6.210727214813232,7.199999809265137,0.7440805435180664,1.0,1,1,108,0.19480519480519481,O=c1[nH]c(=S)[nH]c(-c2cccc(F)c2)c1Cc1c(O)ccc2ccccc12,-1.5831987739686226,87.8,Inhibition of human recombinant SIRT1,Inhibition of human recombinant SIRT1 at 60 uM
"['O=Cc1cc2cccc(F)c2[nH]1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCC[C@H]1F'), 'Fc1cccc2cc(CN[C@H]3CCC[C@H]3F)[nH]c12']",Fc1cccc2cc(CN[C@H]3CCC[C@H]3F)[nH]c12,6.210410118103027,6.699999809265137,0.8591934442520142,1.0,1,1,132,0.19718309859154928,O=c1[nH]c(=S)[nH]c(-c2ccccc2F)c1Cc1c(O)ccc2ccccc12,-1.6989700043360187,89.0,Inhibition of human recombinant SIRT1,Inhibition of human recombinant SIRT1 at 60 uM
"['O=Cc1cc2cccc(F)c2[nH]1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CCC2C1C2(F)F'), 'Fc1cccc2cc(CNC3CCC4C3C4(F)F)[nH]c12']",Fc1cccc2cc(CNC3CCC4C3C4(F)F)[nH]c12,6.209959983825684,6.599999904632568,0.8852986097335815,1.0,1,1,132,0.1891891891891892,O=c1[nH]c(=S)[nH]c(-c2ccccc2F)c1Cc1c(O)ccc2ccccc12,-1.6989700043360187,89.0,Inhibition of human recombinant SIRT1,Inhibition of human recombinant SIRT1 at 60 uM
"['O=Cc1cncc(-c2ccc(O)cc2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'NC1CN(CC(F)F)C1'), 'Oc1ccc(-c2cncc(CNC3CN(CC(F)F)C3)c2)cc1']",Oc1ccc(-c2cncc(CNC3CN(CC(F)F)C3)c2)cc1,6.2088704109191895,6.699999809265137,0.8587675094604492,1.0,1,1,10,0.21978021978021978,CCOC(=O)c1ccc(N2CCN(CCn3c(-c4ccc(-c5cncc(-c6ccc(F)cc6)c5)cc4)nc4cc(C(=O)OCC)ccc43)CC2)c(N)c1,,20.6,,Inhibition of human recombinant SIRT1 at 50 uM using AMC-p53 (379 to 382 residues) as substrate incubated for 45 mins followed by NAD+ addition measured after 30 mins by fluorescence assay relative to control
"['Cc1cccc([C@H]2CNC(=O)CN2)c1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'O=C(O)C1C2CCC21'), 'Cc1cccc([C@H]2CNC(=O)CN2CC2C3CCC32)c1']",Cc1cccc([C@H]2CNC(=O)CN2CC2C3CCC32)c1,6.208293914794922,6.5,0.9122583866119384,1.0,1,1,0,0.25396825396825395,Cc1ccc(C2CC(=O)Nc3ccc4cc(C)ccc4c32)cc1,1.0087739243075051,,Inhibition of SIRT1,
"['N[C@@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O[C@@H]1CNC[C@H]1C(F)(F)F'), 'N[C@@H](CN1C[C@@H](O)[C@H](C(F)(F)F)C1)c1cccc(F)c1']",N[C@@H](CN1C[C@@H](O)[C@H](C(F)(F)F)C1)c1cccc(F)c1,6.207953453063965,6.800000190734863,0.8334490656852722,1.0,1,1,128,0.25757575757575757,NC(=O)C1CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2O1,-0.7810369386211318,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['Nc1cccc(-c2ccc(C=O)o2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O=C1COCC2(CNC2)N1'), 'Nc1cccc(-c2ccc(CN3CC4(COCC(=O)N4)C3)o2)c1']",Nc1cccc(-c2ccc(CN3CC4(COCC(=O)N4)C3)o2)c1,6.2068610191345215,6.800000190734863,0.8331557512283325,1.0,1,1,61,0.1927710843373494,C=CCN1C(=O)/C(=C/c2ccc(-c3cccc(Cl)c3Cl)o2)C(=O)NC1=S,-0.724275869600789,,Inhibition of recombinant SIRT1 using ZMAL substrate after 4 hrs by homogeneous fluorescence assay,
"['CC(=O)C(=O)c1ccc2ccccc2c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@@H]1C[C@@H]2CC[C@H]1C2'), 'CC(=O)C(N[C@@H]1C[C@@H]2CC[C@H]1C2)c1ccc2ccccc2c1']",CC(=O)C(N[C@@H]1C[C@@H]2CC[C@H]1C2)c1ccc2ccccc2c1,6.204923629760742,7.099999904632568,0.9128339886665344,0.8366896510124207,1,1,70,0.26785714285714285,NC(=O)c1ccc(Nc2ccc3ccccc3c2)cc1,,10.0,,Inhibition of full length human SIRT1 expressed in Escherichia coli BL21 (DE3) cells at 100 uM using fluorogenic 7-amino-4-methylcoumarin (AMC)-labeled peptide by fluorescence assay
"['Cl[C@@H]1CCCc2[nH]ccc21', ('[c:1][nH:2][c:3].[Cl]-[Ch2:4]-[#6:5] >> [c:1][n:2]([c:3])-[Ch2:4]-[#6:5]', 'ClCc1cccc(C2CC2)n1'), 'Cl[C@@H]1CCCc2c1ccn2Cc1cccc(C2CC2)n1']",Cl[C@@H]1CCCc2c1ccn2Cc1cccc(C2CC2)n1,6.204321384429932,7.099999904632568,0.7636104822158813,1.0,1,1,327,0.18309859154929578,NC(=O)C1CCCc2c(-c3ccccc3Cl)n[nH]c21,,20.0,,Inhibition of His-tagged human recombinant SIRT1 expressed in Escherichia coli at 20 uM using Cbz-Lys(Ac)-AMC as substrate by fluorescence assay
"['O=Cc1ccc(F)c(C2CC2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CNC[C@H]1F'), 'Fc1ccc(CN[C@@H]2CNC[C@H]2F)cc1C1CC1']",Fc1ccc(CN[C@@H]2CNC[C@H]2F)cc1C1CC1,6.203414916992188,6.699999809265137,0.8572589755058289,1.0,1,1,153,0.19230769230769232,OCc1ccc2c(c1)CCc1cc(CO)ccc1N2,,25.0,,Inhibition of recombinant human N-tagged GST-SIRT1 fusion protein using fluorescent ZMAL as substrate at 50 uM after 4 hrs by homogeneous fluorescent deacetylase assay
"['O=C1c2ccc(F)cc2C[C@H]1O', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1[C@H](c2ccccc2)C1(F)F'), 'O[C@@H]1Cc2cc(F)ccc2C1N[C@H]1[C@H](c2ccccc2)C1(F)F']",O[C@@H]1Cc2cc(F)ccc2C1N[C@H]1[C@H](c2ccccc2)C1(F)F,6.202783107757568,6.5,0.9106395840644836,1.0,1,1,270,0.203125,O=C1OC(c2ccccc2)OC(=O)C1=Cc1cc(F)c(O)c(F)c1,-0.6570558528571039,,Inhibition of N-terminal hexa-His-tagged human SIRT1 (156 to 664 residues) expressed in Escherichia coli BL21 (DE3) assessed as deacetylation of Abz-labeled acetyl peptide using Abz-GVLKacAYNO2GY-NH2 peptide as substrate incubated for 30 mins in presence of NAD+ by fluorescence microplate reader assay,
"['O=Cc1cc2cccc(F)c2[nH]1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'c1ccc(NC2CCNC2)cc1'), 'Fc1cccc2cc(CN3CCC(Nc4ccccc4)C3)[nH]c12']",Fc1cccc2cc(CN3CCC(Nc4ccccc4)C3)[nH]c12,6.202672958374023,7.099999904632568,0.76320481300354,1.0,1,1,78,0.2911392405063291,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1Nc1cccc(OCCc2ccccc2)c1,,8.0,,Inhibition of human N-terminal His-tagged SIRT1 expressed in Escherichia coli at 50 uM using p53 (Arg-His-Lys-Lys(Ac)) (379 to 382 residues) as substrate incubated for 3 hrs measured up to 30 mins by fluorescence assay relative to control
"['O=Cc1cc(F)cc(N2CCC2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'Oc1cc(C2CNC2)on1'), 'Oc1cc(C2CN(Cc3cc(F)cc(N4CCC4)c3)C2)on1']",Oc1cc(C2CN(Cc3cc(F)cc(N4CCC4)c3)C2)on1,6.202580451965332,6.400000095367432,0.9392578601837158,1.0,1,1,67,0.1917808219178082,NC(=O)C1CN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2O1,-0.7810369386211318,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['FC[C@H]1CNC[C@@H]1c1ccsc1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'CC(=CC(=O)O)C(F)F'), 'CC(=CCN1C[C@H](CF)[C@@H](c2ccsc2)C1)C(F)F']",CC(=CCN1C[C@H](CF)[C@@H](c2ccsc2)C1)C(F)F,6.202194690704346,7.199999809265137,0.7420375347137451,1.0,1,1,328,0.16666666666666666,O=c1[nH]c(=S)[nH]c(-c2ccsc2)c1Cc1c(O)ccc2ccccc12,,77.3,,Inhibition of human recombinant SIRT1 expressed in Escherichia coli at 50 uM incubated at 37 degC for 2 hrs by Fluor de Lys fluorescence assay
"['Cn1cc(-c2ccc(F)cc2)cc1C=O', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1C[C@@H]2CO[C@H]1C2'), 'Cn1cc(-c2ccc(F)cc2)cc1CN[C@@H]1C[C@@H]2CO[C@H]1C2']",Cn1cc(-c2ccc(F)cc2)cc1CN[C@@H]1C[C@@H]2CO[C@H]1C2,6.201148509979248,6.400000095367432,0.9388242959976196,1.0,1,1,18,0.19148936170212766,CCOC(=O)c1ccc(N2CCN(CCn3c(-c4ccc(-c5cncc(-c6ccc(F)cc6)c5)cc4)nc4cc(C(=O)OCC)ccc43)CC2)c(N)c1,,20.6,,Inhibition of human recombinant SIRT1 at 50 uM using AMC-p53 (379 to 382 residues) as substrate incubated for 45 mins followed by NAD+ addition measured after 30 mins by fluorescence assay relative to control
"['N[C@H]1CNC[C@@H]1c1ccc(F)cc1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)C=C(F)c1ccccc1'), 'FC(=CCN[C@H]1CNC[C@@H]1c1ccc(F)cc1)c1ccccc1']",FC(=CCN[C@H]1CNC[C@@H]1c1ccc(F)cc1)c1ccccc1,6.200979232788086,6.599999904632568,0.882739782333374,1.0,1,1,247,0.24615384615384617,O=C(NCCc1c[nH]c2ccccc12)c1ccc(F)cc1,,28.4,,Inhibition of SIRT1 (unknown origin) using KQTARK(Ac)STGG as peptide substrate at 0.14 uM at 25 degree C uM preincubated for 20 mins followed by substrate addition and measured after 10 mins in presence of NAD by RapidFire LC/MS analysis relative to control
"['N[C@@H]1CNC[C@@H]1c1cccc(F)c1', ('[Nh2:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[Nh:2]-[#6&!$(C=[O,N]):3]', 'O=C(O)C=C(F)c1ccccc1'), 'FC(=CCN[C@@H]1CNC[C@@H]1c1cccc(F)c1)c1ccccc1']",FC(=CCN[C@@H]1CNC[C@@H]1c1cccc(F)c1)c1ccccc1,6.200979232788086,6.599999904632568,0.882739782333374,1.0,1,1,247,0.22058823529411764,O=C(O)CCNC(=O)c1ccc(/N=N/c2cccc(C(=O)O)c2)cc1,,10.0,,Inhibition of recombinant human SIRT1 (133 to 747 residues) expressed in Escherichia coli BL21(DE3) at 50 uM using ZMAL as substrate incubated for 4 hrs in presence of NAD+ followed by incubation with trypsin for 20 mins by trypsin-coupled assay based homogenous fluorescence analysis relative to control
"['N[C@@H](C=O)c1cccc(F)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'O[C@H]1CNCC1(F)F'), 'N[C@@H](CN1C[C@H](O)C(F)(F)C1)c1cccc(F)c1']",N[C@@H](CN1C[C@H](O)C(F)(F)C1)c1cccc(F)c1,6.200497627258301,6.699999809265137,0.8564530611038208,1.0,1,1,128,0.2,Fc1cccc(-n2cc(CSC(=S)N3CCN(C(=S)SCc4cn(-c5ccccc5F)nn4)CC3)nn2)c1,-0.0334237554869497,,Inhibition of recombinant human SIRT1 (193 to 747 residues) expressed in Escherichia coli BL21 (DE3) using AMC-labeled p53-derived acetylated lysine as substrate in presence of NAD+ by HTS assay,
"['Cc1cccc(-c2cc(C=O)n(C)c2)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1CCNC(=O)C1'), 'Cc1cccc(-c2cc(CN[C@H]3CCNC(=O)C3)n(C)c2)c1']",Cc1cccc(-c2cc(CN[C@H]3CCNC(=O)C3)n(C)c2)c1,6.20020055770874,6.5,0.9098814129829408,1.0,1,1,329,0.27631578947368424,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CNCC2,-1.3010299956639813,5.1,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['c1cncc([C@@H]2CCNC2)c1', ('[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4].[c:2]-[Br] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'N[C@H](CF)c1ccc(Br)cc1'), 'N[C@H](CF)c1ccc(N2CC[C@@H](c3cccnc3)C2)cc1']",N[C@H](CF)c1ccc(N2CC[C@@H](c3cccnc3)C2)cc1,6.200185775756836,6.400000095367432,0.9385327696800232,1.0,1,1,330,0.2463768115942029,NC(=O)C1CN(Cc2cccnc2)c2ccccc2O1,-0.6720978579357175,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=CC1(c2ccccc2)CCC1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@@H]1CC12CCCC2'), 'c1ccc(C2(CN[C@@H]3CC34CCCC4)CCC2)cc1']",c1ccc(C2(CN[C@@H]3CC34CCCC4)CCC2)cc1,6.199652671813965,6.699999809265137,0.8562195301055908,1.0,1,1,331,0.18333333333333332,CNC(=O)C1CN(Cc2ccccc2)c2ccccc2O1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=C(O)[C@H]1CCC[C@@H]1NC1CCCCC1', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(C2CC2)cc1N'), 'c1cc2[nH]c([C@H]3CCC[C@@H]3NC3CCCCC3)nc2cc1C1CC1']",c1cc2[nH]c([C@H]3CCC[C@@H]3NC3CCCCC3)nc2cc1C1CC1,6.199277877807617,6.800000190734863,0.8311211466789246,1.0,1,1,214,0.22666666666666666,CCOC(=O)c1ccc2[nH]c(-c3ccc(N4CCCCC4)cc3)nc2c1,-1.6324572921847242,55.08,Inhibition of recombinant human N-terminal GST-tagged SIRT1 (193 to 741 residues) using human p53 derived peptides as substrate incubated for 45 mins by fluorescence assay,Inhibition of recombinant human N-terminal GST-tagged SIRT1 (193 to 741 residues) using human p53 derived peptides as substrate at 50 uM incubated for 45 mins by fluorescence assay
"['CC(=O)C(=O)c1ccc2ccccc2c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][N:1]-[C:2]([#6:3])[#6:4]', 'N[C@H]1C[C@@H]1C(F)F'), 'CC(=O)C(N[C@H]1C[C@@H]1C(F)F)c1ccc2ccccc2c1']",CC(=O)C(N[C@H]1C[C@@H]1C(F)F)c1ccc2ccccc2c1,6.196338176727295,6.5,0.9087480902671814,1.0,1,1,213,0.2777777777777778,NC(=O)c1ccc(Nc2ccc3ccccc3c2)cc1,,10.0,,Inhibition of full length human SIRT1 expressed in Escherichia coli BL21 (DE3) cells at 100 uM using fluorogenic 7-amino-4-methylcoumarin (AMC)-labeled peptide by fluorescence assay
"['Cc1n[nH]cc1-c1cccc(C=O)c1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10][Nh2:1] >> [#6&!$(C=[O,N]):10][Nh:1]-[Ch:2]-[#6:3]', 'N[C@H]1C[C@@H]1C(F)F'), 'Cc1n[nH]cc1-c1cccc(CN[C@H]2C[C@@H]2C(F)F)c1']",Cc1n[nH]cc1-c1cccc(CN[C@H]2C[C@@H]2C(F)F)c1,6.195647239685059,6.599999904632568,0.8812223672866821,1.0,1,1,118,0.18681318681318682,Cc1ccc(C)c(C(=O)NC(Cc2ccccc2)C(=O)N2CCN(C3=Nc4ccccc4Sc4ccccc43)CC2)c1,,54.0,,Inhibition of human Sirt1 at 10 uM using fluorophore-labelled peptide as substrate measured after 15 mins by fluorescence assay relative to control
"['CC(=O)c1cccc(-c2ncccn2)c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'FC1=CCNC1'), 'CC(c1cccc(-c2ncccn2)c1)N1CC=C(F)C1']",CC(c1cccc(-c2ncccn2)c1)N1CC=C(F)C1,6.1955084800720215,6.699999809265137,0.8550752401351929,1.0,1,1,116,0.203125,CC(C)N1CCN(C(=O)c2cccc(Oc3ccccc3)c2)CC1,,48.15,,Inhibition of recombinant N-terminal tagged human SIRT1 expressed in Escherichia coli at 100 uM using Fluor De Lys SIRT1 as substrate preincubated for 30 mins followed by substrate addition and measured after 1 hr in presence of NAD+ by fluorescence assay relative to control
"['O=C(O)[C@@H]1[C@H]2[C@H]3C[C@@H]1C(=O)[C@H]32', ('[#6:6]-[C:1](=[O])-[Oh].[Nh2:5]-[c;r6:4][c;r6:3]-[Nh2:2] >> [n:5]1[c:4][c:3][nH:2][c:1](-[#6:6])1', 'Nc1ccc(Cl)cc1N'), 'O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4cc(Cl)ccc4[nH]1)[C@@H]32']",O=C1[C@@H]2[C@@H]3C[C@H]1[C@H](c1nc4cc(Cl)ccc4[nH]1)[C@@H]32,6.194991111755371,6.699999809265137,0.854932427406311,1.0,1,1,8,0.3064516129032258,CCOC(=O)c1ccc2[nH]c(-c3ccc(Cl)cc3)nc2c1,-1.526339277389844,,Inhibition of human recombinant SIRT1 using p53 (379 to 382 residues) conjugated to AMC as substrate incubated for 45 mins in presence of NAD+ by fluorescence assay,
"['O=Cc1ccc(-c2ccncc2)s1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'C=C1CC2(CNC2)C1'), 'C=C1CC2(C1)CN(Cc1ccc(-c3ccncc3)s1)C2']",C=C1CC2(C1)CN(Cc1ccc(-c3ccncc3)s1)C2,6.1922993659973145,7.300000190734863,0.7921155095100403,0.9083844423294068,1,1,332,0.22580645161290322,c1coc(-c2nnc3sc(-c4ccncc4)nn23)c1,-1.6972293427597176,,Inhibition of hexa-His-tagged recombinant human SIRT1 expressed in Escherichia coli BL21(DE3) using AMC-labeled Arg-His-Lys-Lys(ac) as substrate assessed as inhibition of deacetylation of peptide after 45 mins by fluorescence assay,
"['CC(=O)c1cccc(-c2ccnn2C)c1', ('[#6:3][C:2]([#6:4])=[O].[#6&!$(C=[O,N]):10][Nh:1]([#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10][N:1]([#6&!$(C=[O,N]):20])-[#6:2]([C:3])[#6:4]', 'FC1=CCNC1'), 'CC(c1cccc(-c2ccnn2C)c1)N1CC=C(F)C1']",CC(c1cccc(-c2ccnn2C)c1)N1CC=C(F)C1,6.190161228179932,6.699999809265137,0.8535999059677124,1.0,1,1,333,0.20512820512820512,CCCCCCCCn1c2c(c3cc(-c4cccc(C)c4)ccc31)CN(C(C)C)CC2,-1.414973347970818,2.4,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) after 30 mins by luciferase-mediated luminescence assay,Inhibition of human recombinant SIRT1 assessed as deacetylation of N-acetyl lysine residue in p53 (317 to 320) at 10 uM after 30 mins by luciferase-mediated luminescence assay relative to control
"['O=C(O)C#Cc1cccc(Br)c1F', ('[c:2]-[Br].[#6&!$(C=[O,N]):3]-[Nh:1]-[#6&!$(C=[O,N]):4] >> [#6&!$(C=[O,N]):3]-[N:1](-[#6&!$(C=[O,N]):4])-[c:2]', 'O=c1ccc2c([nH]1)CNC2'), 'O=C(O)C#Cc1cccc(N2Cc3ccc(=O)[nH]c3C2)c1F']",O=C(O)C#Cc1cccc(N2Cc3ccc(=O)[nH]c3C2)c1F,6.190145492553711,7.0,0.7819979190826416,1.0,1,1,334,0.21739130434782608,CN(C)C(=O)C1CN(Cc2ccccc2)c2ccccc2O1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['O=Cc1ccc(C2=CCNCC2)cc1', ('[Ch:2]([#6:3])=[O].[#6&!$(C=[O,N]):10]-[Nh:1](-[#6&!$(C=[O,N]):20]) >> [#6&!$(C=[O,N]):10]-[N:1](-[#6&!$(C=[O,N]):20])-[Ch:2]-[#6:3]', 'F[C@H]1CNC[C@@H]1F'), 'F[C@H]1CN(Cc2ccc(C3=CCNCC3)cc2)C[C@@H]1F']",F[C@H]1CN(Cc2ccc(C3=CCNCC3)cc2)C[C@@H]1F,6.189351558685303,6.5,0.9138759970664978,0.9921476244926452,1,1,55,0.23333333333333334,NC(=O)C1CN(Cc2ccc(-c3ccccc3)cc2)c2ccccc2O1,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
"['N[C@H](c1ccccc1)C1CNC1', ('[#6&!$(C=[O,N]):4]-[Nh:2]-[#6&!$(C=[O,N]):3].[C:1](=[O])[Oh] >> [C:1]-[N:2](-[#6&!$(C=[O,N]):4])-[#6&!$(C=[O,N]):3]', 'C=CC(C)=CC(=O)O'), 'C=CC(C)=CCN1CC([C@H](N)c2ccccc2)C1']",C=CC(C)=CCN1CC([C@H](N)c2ccccc2)C1,6.188749313354492,6.900000095367432,0.8044658899307251,1.0,1,1,164,0.22807017543859648,CC(=O)N1CC(C(N)=O)Oc2ccccc21,-1.7781512503836436,,Inhibition of His6-tagged SIRT1 (unknown origin) expressed in Escherichia coli BL21 (DE3) preincubated for 15 mins followed by NAD+ addition and measured after 30 mins by FLucK529Ac based luminescence assay,
